cluster_num,ufo_datetime,ufo_year,city,county_name,county_lat,county_lon,state,shape,duration_seconds,comments
1,2008-10-23 23:00:00.000000 UTC,2008,Poughkeepsie,Dutchess,41.7547699,-73.7400411,NY,chevron,20.0,Very faint&#44 reddish&#44 V shaped object observed 20 seconds.
1,2008-03-10 22:10:00.000000 UTC,2008,Bergen,Genesee,43.0009096,-78.1927784,NY,chevron,20.0,Red chevrons in the sky
1,2007-10-26 23:52:00.000000 UTC,2007,Hilliard,Franklin,39.9698749,-83.0090858,OH,chevron,1200.0,The object was flying about 300 feet above my home around 11:45 PM on the night of Friday October twenty-six&#44 2007. The object was
1,2007-11-29 20:45:00.000000 UTC,2007,Glen Burnie,Anne Arundel,38.9916174,-76.5608941,MD,chevron,15.0,Glowing V moves across sky
1,2007-01-16 21:00:00.000000 UTC,2007,High Point,Guilford,36.079065,-79.7886652,NC,chevron,300.0,V-shaped craft hovering near High Point
1,2007-09-08 07:00:00.000000 UTC,2007,Isle Of Palms,Charleston,32.8004582,-79.94248,SC,chevron,1200.0,white&#44 chevron shaped.  ((NUFORC Note:  Probably a sighting of Venus.  PD))
1,2007-06-07 21:15:00.000000 UTC,2007,Narragansett,Washington,41.396792,-71.6202819,RI,chevron,600.0,Large&#44 silent&#44 low&#44 gliding craft over the RI shoreline
1,2007-04-21 03:10:00.000000 UTC,2007,Grove City,Mercer,41.3000142,-80.2527863,PA,chevron,4.0,A silent and large boomerang-shaped object.
1,2007-09-16 22:00:00.000000 UTC,2007,Asheville,Buncombe,35.6093706,-82.5304234,NC,chevron,12.0,Boomerang shaped object&#44 glowing pink&#44 red and yellow flying south.
1,2006-03-04 19:47:00.000000 UTC,2006,Cygnet,Wood,41.3601834,-83.6226821,OH,chevron,2.0,Unknown aircraft flying over Cygnet Ohio
1,2006-11-30 19:00:00.000000 UTC,2006,Cold Spring Harbor,Suffolk,40.943554,-72.6922183,NY,chevron,180.0,Large&#44 wide&#44 low-flying&#44 very light object with navigational lights observed over road.
1,2006-10-28 22:00:00.000000 UTC,2006,Midlothian,Chesterfield,37.3784338,-77.5858474,VA,chevron,6.0,My female friend and I were walking around her condo.A night we could clearly see a series of lights in a chevron pattern.If yo
1,2006-03-14 12:00:00.000000 UTC,2006,Brick Town,Ocean,39.865669,-74.2588636,NJ,chevron,900.0,It was big and had many diffrent colerd lights that went around in a circle clockwise.
1,2006-02-24 19:30:00.000000 UTC,2006,Baltimore/Windsor Hills,Baltimore,39.3000324,-76.6104761,MD,chevron,600.0,3 luminous chevron-like objects silently cruising.
1,2006-11-26 02:00:00.000000 UTC,2006,Morehead City,Carteret,34.8583428,-76.5358602,NC,chevron,8.0,Nine chevron objects in two formations&#44 Morehead City NC 11/26/06 2am
1,2006-03-05 21:00:00.000000 UTC,2006,Pittsburgh,Allegheny,40.4697574,-79.9804515,PA,chevron,180.0,slow moving&#44 chevron shaped object with brights lights on underneath of wings made no sounds.
1,2006-02-28 19:45:00.000000 UTC,2006,South Kingstown,Washington,41.396792,-71.6202819,RI,chevron,180.0,Huge chevron or triangular craft with two large white circular lights
1,2006-11-15 16:00:00.000000 UTC,2006,Hyde Park,Dutchess,41.7547699,-73.7400411,NY,chevron,120.0,B-2 Bomber hovers&#33 My sister was in her back yard when she heard a &quot;whooshing&quot; sound&#44 very loud.  She turned to see the B-2 bomber (Ste
1,2005-05-09 03:00:00.000000 UTC,2005,Carlisle,Cumberland,40.1648047,-77.2634419,PA,chevron,180.0,I was sitting on the front porch&#44 not able to sleep. My dog was with me. Suddenly my dog became very agitated and seemed to want back i
1,2005-01-31 19:30:00.000000 UTC,2005,Commack,Suffolk,40.943554,-72.6922183,NY,chevron,30.0,boomerang shaped object moving steady and quietly
1,2005-12-16 13:30:00.000000 UTC,2005,Newton,Middlesex,42.4817182,-71.3949161,MA,chevron,5.0,Cheveron of light amber lights over 128 South in Massachusetts.  I noticed them for about 5 seconds then they disappeared.
1,2005-12-04 21:00:00.000000 UTC,2005,Fairless Hills,Bucks,40.3368872,-75.10706,PA,chevron,45.0,Chevron shaped objects&#44 multiple lights&#44 heading northwest to southeast at high rate of speed.
1,2005-09-28 01:00:00.000000 UTC,2005,Morgantown,Monongalia,39.6336448,-80.0590736,WV,chevron,2700.0,orange orb seen rising into large chevron shaped object&#44 plus other crafts visible
1,2005-04-03 11:30:00.000000 UTC,2005,Jacksonville,Onslow,34.7631087,-77.4994691,NC,chevron,5.0,Black Chevron with no sound or lights
1,2005-05-29 11:30:00.000000 UTC,2005,Covington,Kenton,38.9305031,-84.5334381,KY,chevron,180.0,Experimental Stealth craft over CVG airport?
1,2005-12-01 05:30:00.000000 UTC,2005,Lexington,Fayette,38.0406751,-84.4582743,KY,chevron,600.0,Lights over Lexington KY in a &quot;V&quot; shape formation.  Heading North.
1,2005-01-07 18:00:00.000000 UTC,2005,Andover,Essex,42.6427082,-70.8649085,MA,chevron,120.0,Stationary Chevron Shaped Object visible above tree top level...
1,2005-06-27 01:30:00.000000 UTC,2005,Charlotte,Mecklenburg,35.2468623,-80.8338317,NC,chevron,900.0,Chevron shaped Grey Object seen hovering
1,2004-03-02 23:00:00.000000 UTC,2004,Wilmington,New Hanover,34.183442,-77.8642088,NC,chevron,120.0,I had got off from work at around 11 pm and i arrived home at 1120 pm&#44I was locked out of my house(i had forgotten key).I looked up to
1,2004-10-27 22:30:00.000000 UTC,2004,Rochester,Monroe,43.4644839,-77.6646584,NY,chevron,60.0,Huge low flying black chevron shaped craft sighted on the night of the lunar eclipse.
1,2004-10-27 22:20:00.000000 UTC,2004,Woodside (Queens),Queens,40.6585662,-73.8380168,NY,chevron,3.0,2 Chevrons flying in perfect formation during lunar eclipse.
1,2004-11-29 13:05:00.000000 UTC,2004,Marlborough,Middlesex,42.4817182,-71.3949161,MA,chevron,300.0,At approximately 13:05 I was looking out a window at work&#44 when I spotted a fairly stationary object in the air above our company parki
1,2004-08-16 22:00:00.000000 UTC,2004,Kill Devil Hills,Dare,35.6062688,-75.7675364,NC,chevron,120.0,On the night of the 16th of August 2004&#44 my wife and I observed a chevron craft moving in a south to north direction parallel to the co
1,2004-01-03 00:20:00.000000 UTC,2004,Waterbury,New Haven,41.3497185,-72.9002033,CT,chevron,240.0,large&#44 v-shaped craft spotted on a farm in waterbury&#44 ct
1,2004-01-30 16:00:00.000000 UTC,2004,Worcester,Worcester,42.3116934,-71.940282,MA,chevron,60.0,Chevron shape on side and very shiny but not blinding.
1,2004-10-15 21:12:00.000000 UTC,2004,Baltimore,Baltimore,39.3000324,-76.6104761,MD,chevron,15.0,Chevron sighted off I-95 north of Baltimore MD.
1,2004-04-12 20:00:00.000000 UTC,2004,Elsmere,New Castle,39.5759152,-75.6441324,DE,chevron,1203.0,Flying Wing over Elsmere DE
1,2004-10-13 23:00:00.000000 UTC,2004,Ravenel,Charleston,32.8004582,-79.94248,SC,chevron,10.0,Two pale grey luminescent chevrons moving silently and at high speed&#44 making several sharp zig-zags.
1,2004-10-27 22:15:00.000000 UTC,2004,New York City,New York,40.7766419,-73.9701871,NY,chevron,120.0,Night of the lunar eclipse&#44 we saw in the sky two gray v-shaped objects flying side-by-side&#44 no lights&#44 no sound.
1,2004-04-09 22:10:00.000000 UTC,2004,Altoona,Blair,40.4986536,-78.3095974,PA,chevron,15.0,Lighted chevron shaped object observed.
1,2004-04-09 22:14:00.000000 UTC,2004,Owings Mills,Baltimore,39.4431666,-76.6165693,MD,chevron,10.0,A boomerang shaped UFO with lighted edges flies by Oryan&#39s (spelling) Belt.
1,2004-07-04 16:45:00.000000 UTC,2004,Charlotte,Mecklenburg,35.2468623,-80.8338317,NC,chevron,15.0,A near miss?
1,2004-10-27 22:20:00.000000 UTC,2004,Ithaca,Tompkins,42.4530063,-76.4734835,NY,chevron,10.0,Two differnet objects&#44 one orb&#44 one V shape&#44 night of lunar eclipse.
1,2004-12-08 00:00:00.000000 UTC,2004,Myrtle Beach,Horry,33.9092694,-78.9766749,SC,chevron,10.0,Orangish - Reddish Glow moving in a zig zag pattern about midnight&#33
1,2004-12-19 20:00:00.000000 UTC,2004,Myrtle Beach,Horry,33.9092694,-78.9766749,SC,chevron,300.0,Went out to walk dogs.  Clear&#44 starry night.  Looked up at sky at airplane and then my vision was blocked by a huge&#44 black&#44 chevron sha
1,2004-11-13 23:20:00.000000 UTC,2004,Montgomeryville,Montgomery,40.2099992,-75.3702011,PA,chevron,15.0,One chevron-like object appeared in Casseopia was then joined by 3-4 others that circled briefly then flew west.
1,2003-11-08 20:10:00.000000 UTC,2003,Penn Yan,Yates,42.638237,-77.1043238,NY,chevron,90.0,Lunar Eclipse UFOS - Illuminated Geese
1,2003-10-18 21:00:00.000000 UTC,2003,West Chester,Meigs,39.0898068,-82.0283968,OH,chevron,60.0,Several strange aircraft&#44 directed light my direction and retreated when spied upon with telescope..
1,2003-11-08 19:30:00.000000 UTC,2003,Virginia Beach,Virginia Beach,36.7799845,-76.0252078,VA,chevron,45.0,sighting during lunar eclipse
1,2003-09-26 00:30:00.000000 UTC,2003,Centerville,Montgomery,39.7537357,-84.2905915,OH,chevron,60.0,Very LargeSilent Dark Aircraft
1,2003-01-30 19:15:00.000000 UTC,2003,Beachwood,Cuyahoga,41.7603919,-81.7242168,OH,chevron,30.0,V-shaped light formation over Beachwood&#44 OH
1,2003-12-01 21:40:00.000000 UTC,2003,Baltimore,Baltimore,39.3000324,-76.6104761,MD,chevron,2.0,I was walking back to my car at this time&#44 as i work at a model shop in downtown Baltimore. I had parked on the uppermost roof level of
1,2003-02-13 00:15:00.000000 UTC,2003,North Charleston,Charleston,32.8004582,-79.94248,SC,chevron,15.0,Very large triangle craft that was only lit on leading edges&#44 silent and not actually visiable against night sky
1,2003-11-08 20:30:00.000000 UTC,2003,New York City (Manhattan) (Upper East Side),New York,40.7766419,-73.9701871,NY,chevron,900.0,Two Chevrons over New York City
1,2003-11-08 21:15:00.000000 UTC,2003,New York City (Brooklyn),New York,40.7766419,-73.9701871,NY,chevron,900.0,V-shaped translucent object seen near the moon during the eclipse
1,2003-07-22 21:15:00.000000 UTC,2003,Washington&#44 D.C.,District of Columbia,38.9042474,-77.0165167,DC,chevron,120.0,Chevron-shaped craft gliding over Washington&#44 D.C.
1,2003-09-06 22:00:00.000000 UTC,2003,Conway,Horry,33.9092694,-78.9766749,SC,chevron,900.0,conway sc  observed triangeler object for appox  15 it moved erracit and left at a very high rate of speed
1,2002-11-01 19:00:00.000000 UTC,2002,Wilmington,New Hanover,34.183442,-77.8642088,NC,chevron,10.0,On November 1 2002 I observed four&#44 chevron shaped flying objects in the sky that had an orange glow and were about the size of stars.
1,2002-12-19 22:30:00.000000 UTC,2002,Kensington,Montgomery,39.1373815,-77.2030633,MD,chevron,60.0,chevron of lights resembling small v-formation of geese; silent; observation lasted approx 1 minute
1,2002-11-01 21:45:00.000000 UTC,2002,Williamsburg,Williamsburg,37.269481,-76.7081925,VA,chevron,10.0,Silent V-shaped aircraft slowly glided over Williamsburg&#44 VA&#44 then disappeared instantly.
1,2002-09-09 09:30:00.000000 UTC,2002,Mehoopany,Wyoming,41.5251726,-76.008731,PA,chevron,900.0,2 UFOs spotted over Mehoopany PA.
1,2002-03-28 21:20:00.000000 UTC,2002,Woburn,Middlesex,42.4817182,-71.3949161,MA,chevron,20.0,An object shaped like a &#39V&#39 &#44 flew across the face of the moon.
1,2002-11-27 23:30:00.000000 UTC,2002,Lakewood,Cuyahoga,41.7603919,-81.7242168,OH,chevron,20.0,Gossamer V-shaped object seen from Ohio
1,2002-11-19 05:30:00.000000 UTC,2002,Norfolk,Norfolk,36.9230149,-76.2446413,VA,chevron,15.0,Silent Red V/Chevron of 6-7 lights over Norfolk&#44 VA during Leonids.
1,2002-02-24 19:45:00.000000 UTC,2002,Fairfax,Fairfax,38.8295203,-77.2732524,VA,chevron,15.0,Son (12 years old) brought my attention to a V shaped object moving from just below the the belt of Orion (SE skies) to the Southwest.
1,2002-11-21 20:00:00.000000 UTC,2002,Tonawanda,Erie,42.752759,-78.7781922,NY,chevron,120.0,three large white lights on craft&#44 chevron shaped
1,2002-02-02 19:00:00.000000 UTC,2002,Maysville,Mason,38.5941366,-83.8281251,KY,chevron,7200.0,UFO&#39S  SEEN  PATROLLING OHIO RIVER BETWEEN POWER PLANTS
1,2002-12-15 13:00:00.000000 UTC,2002,Woodbridge,Prince William,38.7011187,-77.4795791,VA,chevron,240.0,Silver boomerang like objects moving in a vortex like dog fight and one would break in a straight line and the rest would catch up.
1,2002-05-15 22:00:00.000000 UTC,2002,Forty Fort,Luzerne,41.1727868,-75.9760345,PA,chevron,420.0,20 -25 chevron shaped&#44 lite blue objects flying in a &quot;v&quot; shape hi alt. and hi speed
1,2002-11-18 22:20:00.000000 UTC,2002,Greenville,Pitt,35.5924897,-77.3727387,NC,chevron,120.0,V shaped object with no sound and colorful lights moving across sky at low altitude.
1,2002-11-19 05:35:00.000000 UTC,2002,Wall,Monmouth,40.2870481,-74.1524456,NJ,chevron,7.0,While viewing the meteor shower&#44 I noticed 2-3 chevron shaped objects traveling in formation from North to South. The objects were a di
1,2001-05-28 18:45:00.000000 UTC,2001,Waynesburg,Stark,40.8141314,-81.3656673,OH,chevron,60.0,UFO sighting of boomerang in Ohio during Daylight.
1,2001-03-20 19:30:00.000000 UTC,2001,Portsmouth,Newport,41.5025036,-71.2836888,RI,chevron,30.0,Chevron shaped object seen in Rhode Island sky on night of Vernal Equinox.
1,2001-12-07 22:55:00.000000 UTC,2001,West Windsor,Mercer,40.2825026,-74.703724,NJ,chevron,30.0,In Wes Windsor NJ&#44 a  glowing&#44 undulating roughly  V-shaped line of light   moved across the sky just under the Orion Constellation.
1,2001-09-11 15:00:00.000000 UTC,2001,Commack,Suffolk,40.943554,-72.6922183,NY,chevron,20.0,Long Island on day of 9/11 World Trade Center Bombing
1,2001-06-18 14:30:00.000000 UTC,2001,Hickory (Hwy 321 8Mi S.),Catawba,35.6618826,-81.2149057,NC,chevron,120.0,june&#4401.2:30p.flying wing traveled north(shadow only)nothing in sky&#33 hwy321hickory&#44nc
1,2001-05-18 01:30:00.000000 UTC,2001,Flat Rock,Wayne,42.2846636,-83.2619533,MI,chevron,240.0,white glowing flying wing
1,2001-07-14 23:05:00.000000 UTC,2001,Tyson&#39S Corner,Fairfax,38.8295203,-77.2732524,VA,chevron,60.0,Sighted 2 &quot;Boomerang&quot;-Shaped objects over Northern Virginia (DC Area)
1,2001-07-15 11:00:00.000000 UTC,2001,Binghamton (South Of&#44 81 South&#44 Near Pa Border),Broome,42.1619773,-75.8302833,NY,chevron,600.0,fast shiny shaped like a star on its side hovering
1,2001-11-19 02:00:00.000000 UTC,2001,New York City (Staten Island),New York,40.7766419,-73.9701871,NY,chevron,15.0,chevron shaped object sighting during Leonid meteor shower
1,2001-11-18 05:05:00.000000 UTC,2001,New Brunswick,Middlesex,40.4396214,-74.4074303,NJ,chevron,20.0,Boomerang shaped object over Central Jersey
1,2001-06-02 18:00:00.000000 UTC,2001,Wayne,Passaic,41.0378896,-74.29828,NJ,chevron,480.0,no lights or sound&#44 flat&#44 black&#44 v-shape; suspended in the sky&#44 slowly rotated.
1,2000-02-17 21:30:00.000000 UTC,2000,Pine Hill,Camden,39.8024071,-74.9612493,NJ,chevron,30.0,Black Metallic Boomerang-Shaped Craft Hovering Motionlessly
1,2000-02-28 05:15:00.000000 UTC,2000,Virginia Beach,Virginia Beach,36.7799845,-76.0252078,VA,chevron,600.0,I saw what seemed to be 5 separate lights in the eastern sky. One bright light and 4 smaller and less bright lights. The lights were in
1,2000-07-20 23:30:00.000000 UTC,2000,Ocean Parkway,Kings,40.6350451,-73.9506398,NY,chevron,90.0,Lighted red Chevron&#44 meneuvering rapidly newar Atlantic Ocean&#44 on Southern side of Ocean Parkway&#44 Long Island.
1,2000-06-03 23:30:00.000000 UTC,2000,New York City (Brooklyn),New York,40.7766419,-73.9701871,NY,chevron,3600.0,Satellites searching area before and after   2 chevron UFO &#39s were seen.
1,2000-10-21 17:00:00.000000 UTC,2000,Rocky Hill,Hartford,41.8060534,-72.7329157,CT,chevron,600.0,5 objects sited in Eastern sky
1,2000-09-22 23:59:00.000000 UTC,2000,Simsbury,Hartford,41.8060534,-72.7329157,CT,chevron,30.0,awesome it was magical and i hope they come back
1,2000-12-20 17:00:00.000000 UTC,2000,Elizabeth City,Pasquotank,36.265199,-76.2606906,NC,chevron,10.0,Chevron shaped object&#44 alternating dark/white pattern&#44 10 sec duration&#44 moderate speed&#44 disappeared.
1,1999-03-20 20:15:00.000000 UTC,1999,Horseheads,Chemung,42.1552804,-76.7471791,NY,chevron,15.0,Three boomerang shaped objects seen going north&#44had glowing lights on tips
1,1999-03-31 19:30:00.000000 UTC,1999,Montoursville,Lycoming,41.3438824,-77.0552624,PA,chevron,4.0,Fast moving vee shaped craft with no sonic boom or audible propulsion.
1,1999-03-29 02:00:00.000000 UTC,1999,Jenkins,Letcher,37.1185357,-82.8612507,KY,chevron,4.0,Bright green object in chevron shape
1,1999-12-25 19:30:00.000000 UTC,1999,Poughkeepsie,Dutchess,41.7547699,-73.7400411,NY,chevron,35.0,While standing on the deck of my home&#44 I happened to look up to the NE and saw a large chevron/boomerang object moving from the north t
1,1999-08-31 23:30:00.000000 UTC,1999,Matthews,Mecklenburg,35.2468623,-80.8338317,NC,chevron,600.0,A large chevron black craft floated over a park and parking lot. The craft made absolutely no noise.
1,1999-01-23 21:00:00.000000 UTC,1999,Richmond,Richmond,37.531399,-77.4760085,VA,chevron,10.0,I was driving west on Grove Ave.in town&#44fog+low clouds above me.Suddenly+silently a triangular brightly lit craft passed over me at app
1,1999-07-06 22:30:00.000000 UTC,1999,Stokes County,Pitt,35.5924897,-77.3727387,NC,chevron,180.0,Observed object moving rapidly across the sky. Very bright lights&#44 I could easily see a distinct > shape.
1,1998-10-30 20:00:00.000000 UTC,1998,Kirtland,Lake,41.9241163,-81.3926429,OH,chevron,180.0,semi-vee to boomerang shaped object  forward edge&#44lit by a dozen dim white lights.two lights on rear.no sound very low altitude.
1,1998-06-20 22:30:00.000000 UTC,1998,Rochester,Monroe,43.4644839,-77.6646584,NY,chevron,120.0,My girlfriend and I were sitting on my deck looking at the stars and this Triangular shaped craft &quot;floated&quot; or slid directly overhead.
1,1998-03-10 20:00:00.000000 UTC,1998,Alexandria,Alexandria,38.8192511,-77.0836695,VA,chevron,4.0,March 97 0r 98   4-5 seconds    Alexandria&#44 VA  Chevron shaped  and huge glide overhead then suddenly  go out of sight...
1,1998-10-20 20:30:00.000000 UTC,1998,Avon,Dare,35.6062688,-75.7675364,NC,chevron,180.0,THIS OBJECT DIDNT HAVE ANY SOUND.
1,1998-08-07 14:00:00.000000 UTC,1998,Dickson City,Lackawanna,41.4402841,-75.6096661,PA,chevron,50.0,2 chevron UFOs head directly toward each other&#44 then do a &#8220;loop-de-loop&#8221; around one another&#44 and continue on their original headings.
1,1997-03-12 20:09:00.000000 UTC,1997,Norfolk,Norfolk,36.9230149,-76.2446413,VA,chevron,240.0,800 foot wide Boomerang shaped UFO floats over head at treetop level&#44 with humming sound-next to Norfolk NAB&#44 Virginia
1,1997-12-02 20:30:00.000000 UTC,1997,Birch Run,Saginaw,43.3282667,-84.05541,MI,chevron,300.0,I went to the door to put my dog out.  I saw red and green lights coming across Birch Run Rd toward my house through the trees. I watch
1,1997-06-01 21:00:00.000000 UTC,1997,Springfield,Hampden,42.1361975,-72.6356476,MA,chevron,240.0,Very big no sound
1,1996-09-06 21:00:00.000000 UTC,1996,Englewood Cliffs,Bergen,40.9596985,-74.0747272,NJ,chevron,600.0,On August 6th of 1996&#44 while driving North on Route 9-W from Fort Lee&#44 NJ to Englewood Cliffs NJ&#44 I observed (what appeared to be) a la
1,1995-11-17 21:00:00.000000 UTC,1995,Merrick (Long Island),Nassau,40.7296118,-73.5894144,NY,chevron,30.0,Reading text of Lufthansa Pilots sighting that night&#44  jogged my memory&#44 of my own sighting that night.
1,1995-03-15 20:00:00.000000 UTC,1995,Danbury  (Near; Carmel Vor),Fairfield,41.2274128,-73.3670614,CT,chevron,5.0,Boomerang shaped object approached our aircraft&#44 reamained stationary overhead&#44 and quickly dissapeared in vertical climb until no long
1,1994-10-12 15:00:00.000000 UTC,1994,Monticello,Wayne,36.8007715,-84.8265896,KY,chevron,120.0,Triangular/chevron small object with fixed lights at corner--very fast moving.
1,1992-10-03 13:35:00.000000 UTC,1992,Raleigh-Durham (From Cockpit),Wake,35.7898464,-78.650624,NC,chevron,35.0,Chevron shape vehicle&#44 NE of RDU  ((NUFORC Note:  Report submitted by  senior airline pilot (ret.).  PD))
1,1989-05-15 22:30:00.000000 UTC,1989,Kent,Litchfield,41.7918833,-73.2354042,CT,chevron,120.0,Huge&#44 soundless&#44 V shaped craft seen in Kent&#44CT.
1,1989-07-01 21:30:00.000000 UTC,1989,Berkshire,Tioga,42.1780565,-76.2974556,NY,chevron,600.0,Chevron shaped craft flying towards north-western sky between Binghamton and Ithaca&#44 New York.
1,1989-06-01 16:00:00.000000 UTC,1989,Rhinebeck,Dutchess,41.7547699,-73.7400411,NY,chevron,1800.0,sighting in Rhinebeck&#44 NY 1989 Rt. 9 - Taconic State Parkway
1,1989-03-01 20:00:00.000000 UTC,1989,Poughkeepsie,Dutchess,41.7547699,-73.7400411,NY,chevron,60.0,V-shaped formation on Vassar College campus
1,1988-08-07 15:30:00.000000 UTC,1988,Basking Ridge (Near),Somerset,40.5655273,-74.6199378,NJ,chevron,30.0,Daylight NJ i78 large chevron shaped craft 50 plus eye witnesses
1,1987-07-15 21:00:00.000000 UTC,1987,Lakeville,Litchfield,41.7918833,-73.2354042,CT,chevron,2700.0,The wife and I were driving home when we saw in the west a &quot;V&quot; shaped pattern of lights flying north. It then made a 180 deg turn to th
1,1987-08-15 02:30:00.000000 UTC,1987,Rte 7,Rensselaer,42.7104206,-73.5138454,VT,chevron,600.0,Wing shaped craft with no noise&#44 blotting out stars as it passed overhead
1,1987-05-28 19:00:00.000000 UTC,1987,Schenectady,Schenectady,42.8175516,-74.0435592,NY,chevron,600.0,At dusk the craft lingered over land&#44 close to the Knolls Atomic Power Lab&#44 Schenectady&#44 NY town of Niskayuna
1,1987-03-17 21:00:00.000000 UTC,1987,New York City (Bronx),New York,40.7766419,-73.9701871,NY,chevron,900.0,St. Patrick&#39s Day 1987 - Lights over the Bronx&#44 NY
1,1987-11-23 19:45:00.000000 UTC,1987,Knoxville,Knox,35.9927265,-83.9377209,TN,chevron,1200.0,300 ft Flying wing followed by fighters&#44 later observed by glowing ball.
1,1986-08-14 11:55:00.000000 UTC,1986,Inez,Martin,37.796774,-82.5066231,KY,chevron,120.0,IF USAF HAS IT THEY HAVENT TOLD NO ONE &#33
1,1986-05-15 17:40:00.000000 UTC,1986,New York City (Manhattan),New York,40.7766419,-73.9701871,NY,chevron,2400.0,Metallic UFO over Upper Manhattan
1,1986-10-10 20:00:00.000000 UTC,1986,Holmes/Pawling,Dutchess,41.7547699,-73.7400411,NY,chevron,180.0,Football Field Sized Chevron with bright white lights on front&#44 moving slowly with absolutely no sound
1,1985-06-01 22:00:00.000000 UTC,1985,North Tonawanda,Niagara,43.4567309,-78.7921425,NY,chevron,3600.0,7 lights in a chevron shape not sure it was one object lighted or 7 seperate ones
1,1985-06-30 20:00:00.000000 UTC,1985,White Plains,Westchester,41.1526862,-73.7457526,NY,chevron,6000.0,A nighttime sighting of an arrow or triangle shaped craft&#44 which moved very slowly&#44 almost hovering&#44 with no noise.
1,1985-07-13 22:00:00.000000 UTC,1985,Haledon,Passaic,41.0378896,-74.29828,NJ,chevron,30.0,V shaped craft sighted twice over rural area.
1,1984-08-15 23:00:00.000000 UTC,1984,Brewster,Putnam,41.4279067,-73.7438608,NY,chevron,1200.0,Astoundingly wide Chevron or &quot;flying V&quot; with 7-9 piercing white lights that fade to red as it goes behind trees. Moves slow &amp; quiet.
1,1984-11-20 05:00:00.000000 UTC,1984,Ruggles Beach/Huron,Erie,41.5540061,-82.5258973,OH,chevron,300.0,What I saw could not have been made on this earth.
1,1984-09-16 15:00:00.000000 UTC,1984,Elwood,Suffolk,40.943554,-72.6922183,NY,chevron,1800.0,Cheveron shaped ojects in V shape formation; daytime sighting&#44 silent moving
1,1983-08-15 21:05:00.000000 UTC,1983,Bedford Hills,Westchester,41.1526862,-73.7457526,NY,chevron,600.0,Observed a huge black bommerang shaped UFO the size of 2 football fields hovering &amp; moving slowly over the prison.
1,1982-12-10 22:00:00.000000 UTC,1982,Boone (West Of),Watauga,36.2353679,-81.7098875,NC,chevron,20.0,I saw what appeared to be a large boomerang shaped craft with pale blue lights along the leading edge.
1,1982-09-15 22:00:00.000000 UTC,1982,Eidson,Hawkins,36.4520892,-82.931485,TN,chevron,14400.0,We saw multicolored lights in the night sky  in Eidson TN in  fall 1982 that were the shape of a football-field-size parallelogram.
1,1982-06-01 22:00:00.000000 UTC,1982,Peekskill,Westchester,41.1526862,-73.7457526,NY,chevron,900.0,Hundreds witness Large slow moving Craft at Drive-in
1,1982-10-15 20:30:00.000000 UTC,1982,Hampton,Hampton,37.0479606,-76.2972931,VA,chevron,9000.0,BLACK BOOMERANG SHAPED&#44 LARG E&#44NO SOUND&#44NOLIGHTS&#44TREE TOP LEVEL
1,1982-10-15 22:00:00.000000 UTC,1982,Narragansette,Washington,41.396792,-71.6202819,RI,chevron,15.0,boomerang shaped object with 5 greenish lights growing in size and then turned and disappeared
1,1979-10-10 00:00:00.000000 UTC,1979,Poughkeepsie,Dutchess,41.7547699,-73.7400411,NY,chevron,900.0,1/4 moon-like&#44  its &#39chord&#39 or flat side parallel to horizon&#44  bright orange-red glow&#44  completely silent&#44 no features.
1,1979-04-12 22:00:00.000000 UTC,1979,East Providence,Providence,41.8697678,-71.5786246,RI,chevron,70.0,V shaped (Chevron shaped ) Craft appeared to just clear the top of the Water Tower
1,1978-07-01 14:00:00.000000 UTC,1978,Chester,Orange,41.4024096,-74.3062522,NY,chevron,120.0,6  chevron shaped objects seen in the daytime sky doing &quot;loop-de-loops&quot; at high altitude
1,1977-08-01 23:30:00.000000 UTC,1977,Washburn,Grainger,36.2775091,-83.5095458,TN,chevron,180.0,slow moving chevron or &quot;V&quot; shaped object  with strobes and silent
1,1972-10-01 23:00:00.000000 UTC,1972,Pickens/Pumpkintown,Pickens,34.8853677,-82.7233774,SC,chevron,1800.0,Slowly moving boomerang shape with four bluish-white lights on each leading edge; made a humming sound.
1,1972-06-14 22:15:00.000000 UTC,1972,Allentown,Lehigh,40.6142409,-75.5906269,PA,chevron,300.0,pink glowing boomerang[ufo]? seen moving across night sky.
1,1971-10-12 22:00:00.000000 UTC,1971,Menands (Albany),Albany,42.5882401,-73.9740095,NY,chevron,180.0,Large&#44 black&#44  &quot;boomerang&quot; shaped object gliding silently overhead.
1,1967-07-15 03:00:00.000000 UTC,1967,Carmichaels,Greene,39.8477067,-80.2256552,PA,chevron,1800.0,In 1967 our town was celebrating it&#39s bi-centanial&#44 a month long celebration which included several events including a temporary museum
1,1966-03-16 22:00:00.000000 UTC,1966,Elizabeth,Union,40.6598707,-74.3086957,NJ,chevron,60.0,Silvery chevron moves across the sky and fades out of sight
1,1966-03-31 23:50:00.000000 UTC,1966,Dearborn,Wayne,42.2846636,-83.2619533,MI,chevron,7200.0,Sighted&#44 followed and was followed by space craft and then had and still have lump in earlobe.
1,1953-04-01 15:00:00.000000 UTC,1953,Haverhill,Essex,42.6427082,-70.8649085,MA,chevron,2.0,Historical account&#44 Haverhill MA
2,2013-08-10 21:00:00.000000 UTC,2013,Genoa City,Walworth,42.6681095,-88.5417306,WI,chevron,5.0,Chevron formation with orange lights moving east to west in night sky
